Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",Navin Chandgaon,1547,1,0.20,0.00,0.00,0.00,0.44,0.13,36.81,12.96,0.00,0.00,0.00,28.16,8.21,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,3,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,4,7,0
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",NIMBHARI,2524,2,0.80,0.79,1.03,0.78,0.95,1.13,40.67,31.64,31.44,40.62,30.97,37.81,44.64,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",PANEGAON,2858,2,0.08,0.36,0.93,0.52,0.71,0.48,3.42,2.87,12.57,32.39,18.18,24.88,16.86,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,1,6,1
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",KHUPTI,2338,2,2.19,1.08,1.58,1.34,1.68,1.54,52.24,93.76,46.11,67.63,57.47,71.96,65.78,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,2,5,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,3,4
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",KARAJGAON,3750,3,1.56,2.62,1.97,2.44,1.88,1.40,45.59,41.73,69.77,52.50,65.02,50.12,37.38,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,5,2,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,5,2
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",KHARWANDI,6263,2,0.21,0.25,1.42,2.11,1.82,1.81,27.22,3.32,3.95,22.62,33.73,29.08,28.93,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",WATAPUR,1397,2,0.75,0.90,0.83,0.47,1.10,1.01,32.37,54.01,64.43,59.32,33.32,78.75,72.45,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,3,4,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,4,3
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",GOMALWADI,1061,2,1.44,1.32,1.43,1.21,1.26,1.25,115.26,136.17,124.10,134.77,113.88,118.85,117.37,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,0,7,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,0,7
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",GONEGAON,1572,2,0.00,0.62,0.00,0.37,0.00,0.00,0.00,0.05,39.74,0.00,23.51,0.11,0.09,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,1,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,1,7,0
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",IMAMPUR,350,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,2,4,3
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",AMALNER,2334,2,0.51,0.39,0.82,0.59,0.52,0.62,21.55,21.98,16.73,35.35,25.27,22.09,26.39,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",Belhekarwadi,2991,2,3.06,0.00,0.00,0.00,0.59,4.65,116.80,102.41,0.00,0.00,0.00,19.70,155.47,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,3,4,3,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,3,4
Nashik,Ahmednagar,Ahmednagar,Newasa,Nevasa,5348540,"Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa",Ganeshwadi,3017,2,0.42,0.00,0.11,0.15,0.45,0.66,12.44,13.93,0.00,3.55,4.94,14.97,21.79,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,1,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Nashik,Nashik,Malegaon,Nandgaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Nimgaon Bk,11399,3,0.85,1.16,1.07,1.89,0.81,1.10,9.75,7.45,10.15,9.40,16.57,7.13,9.63,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Nashik,Nashik,Malegaon,Nandgaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Nimgaon Kh,1222,2,0.23,0.00,0.25,0.24,0.00,0.26,18.55,19.15,0.00,20.14,19.96,0.00,21.18,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,2,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Nashik,Nashik,Malegaon,Nandgaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Mehune,3276,2,0.00,1.13,0.00,1.01,0.00,0.00,0.00,0.00,34.58,0.00,30.72,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,5,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,4,7,0
Nashik,Nashik,Nashik,Malegaon,Nandgaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Saundane,9450,3,1.70,1.29,1.64,1.13,1.61,1.11,14.22,18.03,13.69,17.32,11.94,17.06,11.71,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Nashik,Nashik,Malegaon,Nandgaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Pimpri Haveli,2550,1,0.91,0.00,1.25,1.10,0.40,0.00,48.17,35.63,0.00,48.99,43.02,15.77,0.01,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,1,7,0
Nashik,Nashik,Nashik,Malegaon,Nandgaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Pimparkhed,2655,1,0.81,0.62,0.00,0.00,0.87,0.72,27.31,30.47,23.38,0.00,0.00,32.85,27.04,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,1,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,2,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Jatpada,1571,2,0.36,0.28,0.30,0.00,0.00,0.42,39.30,23.09,17.71,19.26,0.00,0.00,26.90,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,2,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,2,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Hiswal Kh,1785,1,0.00,0.03,0.00,0.00,0.01,0.00,41.44,0.00,1.41,0.21,0.00,0.47,0.06,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,1,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,6,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Jalgaon,3726,2,0.00,0.00,0.65,0.68,0.33,0.00,16.51,0.04,0.00,17.36,18.23,8.96,0.01,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,1,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Nashik,Nashik,Malegaon,Nandgaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Manwad,3580,2,0.05,0.00,0.00,0.00,0.76,0.00,21.36,1.37,0.00,0.00,0.00,21.14,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Manikpunj,1335,5,0.02,0.00,0.00,0.00,0.00,0.40,0.00,1.55,0.00,0.00,0.00,0.00,30.12,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,4,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,5,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Manjare,1819,2,0.00,0.90,0.00,0.00,0.00,0.86,0.00,0.00,49.22,0.00,0.00,0.00,47.22,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,5,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,5,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Krantinagar,1385,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",DoctorWadi,1255,1,0.00,0.61,0.00,0.00,0.00,0.36,0.00,0.00,48.72,0.00,0.00,0.00,28.40,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,5,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,6,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Babhulwadi,715,1,0.81,0.00,0.71,0.00,0.73,0.00,0.00,113.81,0.00,100.00,0.00,102.55,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,3,4,3,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,3,4,3
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Hiswal Bk,1875,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,6,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Ghodegaon Chauki,682,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,6,6,1
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Gilane,1765,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Ganesh Nagar,1298,2,0.14,0.29,0.22,0.23,0.16,0.00,12.24,10.75,22.70,17.31,17.88,12.28,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,1,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Nashik,Nashik,Malegaon,Malegaon,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Ghodegaon,1465,2,0.61,0.00,0.00,0.00,0.00,0.00,20.65,41.82,0.02,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,4,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,3,7,0
Nashik,Nashik,Nashik,Malegaon,Deola,20037448,"78 villages in Nandgaon, Malegaon and Deola talukas",Ajande,786,1,1.40,1.31,1.14,1.23,1.21,1.63,183.20,178.68,166.24,144.82,156.51,153.55,207.13,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,0,7,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,1,6
Nashik,Nashik,Nashik,Malegaon,Baglan,7971089,Nampur and 4 villages RR Tal Baglan (C 39),Jaikheda,8177,3,0.97,1.69,1.98,1.98,1.91,1.46,22.27,11.83,20.65,24.22,24.23,23.34,17.85,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
Nashik,Nashik,Nashik,Malegaon,Baglan,7971089,Nampur and 4 villages RR Tal Baglan (C 39),Askheda,3580,3,0.66,2.81,2.55,1.61,2.24,3.11,64.93,18.54,78.45,71.34,44.98,62.47,86.98,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,2,5,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,6,1
Nashik,Nashik,Nashik,Nashik,Peth,20083505,Surgane & 2 Vill RRWSS Tal.Peth,Ghubadsaka,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Pimpalgaon jalal,1412,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,5,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Pimpalkute BK.,811,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Pimpalkute Kh.,657,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Nandesar,1025,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.00,0.01,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,3,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,5,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Nimgaon Madh,3048,1,0.22,0.22,0.22,0.22,0.22,0.22,7.18,7.18,7.18,7.18,7.18,7.18,7.18,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Gawandgaon,3144,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Katarni,3110,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Kusur,2292,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Undirwadi,3087,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Vikharni,2325,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Visapur,1938,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Somthan Desh,2869,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Suregaon Rasta,2428,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Nifad,456654,"Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad",Vitthalwadi,1029,1,0.00,0.00,0.00,0.00,0.00,0.00,122.12,0.00,0.00,0.38,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,3,6,1,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,2,6,1
Nashik,Nashik,Nashik,Manmad,Nifad,456654,"Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad",Vishnu Nagar,1254,1,0.91,1.10,1.20,0.73,0.96,0.72,59.51,72.30,87.91,95.44,58.00,76.79,57.62,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,0,7,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,1,6
Nashik,Nashik,Nashik,Manmad,Nifad,456654,"Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad",Vinchur,16088,3,0.62,7.66,2.00,1.35,5.14,2.93,9.25,3.88,47.60,12.43,8.38,31.98,18.22,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,5,7,0
Nashik,Nashik,Nashik,Manmad,Nifad,456654,"Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad",Takali Vinchur,9423,2,0.00,0.00,2.46,1.48,1.24,0.85,0.00,0.00,0.00,26.06,15.74,13.18,9.07,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,3,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Dhamode,657,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Dhanora,1283,2,7.29,14.19,7.68,7.03,0.00,4.19,576.85,568.30,1105.79,598.48,547.81,0.00,326.66,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,1,1,6,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,0,7
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Ankute,2366,1,0.00,0.00,0.00,0.83,0.03,0.00,0.00,0.00,0.00,0.00,34.90,1.45,0.03,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,4,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,5,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Bharam,1595,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Adgaon chautha,2244,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,7,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,7,7,0
Nashik,Nashik,Nashik,Manmad,Yeola,20030798,Retrofitting To Yeola 38 Villages,Andarsul,15233,4,0.00,12.29,11.57,0.00,0.00,6.41,0.00,0.00,80.66,75.95,0.00,0.00,42.10,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,3,5,2,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,4,6,1
Nashik,Nashik,Nashik,Manmad,Nifad,456654,"Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad",Lasalgaon,19821,5,9.15,6.91,6.86,7.63,5.68,3.40,28.60,46.17,34.87,34.62,38.49,28.64,17.17,28-May,29-May,30-May,31-May,01-Jun,02-Jun,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,0,7,0,27-May,28-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,0,7,0
