"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count"
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Dhanora (Tamsa)",1380,1,"0.050000","0.000000","0.120000","0.000000","0.000000","0.110000","11.100000","3.300000","0.000000","8.700000","0.000000","0.000000","7.720000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,0,4
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Kedarguda",1564,1,"8.370000","3.620000","3.510000","5.690000","3.330000","2.580000","274.070000","534.940000","231.460000","224.420000","363.810000","212.920000","164.920000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Mahatala",1569,1,"0.690000","0.610000","0.780000","0.560000","0.290000","0.310000","34.820000","44.060000","38.880000","49.710000","35.420000","18.480000","19.720000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,5,2
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Kuranpimpri",720,1,"1.650000","0.680000","0.980000","0.880000","1.210000","1.240000","152.780000","229.310000","94.440000","136.110000","122.220000","168.060000","172.100000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,2,0
"Chhatrapati Sambhajinagar","Chhatrapati sambhajinagar","Chhatrapati sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Garaj",1820,1,"0.000000","0.210000","0.010000","0.000000","0.000000","0.240000","13.970000","0.000000","11.720000","0.550000","0.000000","0.000000","13.130000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,3,4
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Changatpuri",3387,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Yelamb",2225,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Gargavhan",264,1,"6.060000","13.440000","5.940000","5.510000","22.410000","6.660000","2486.980000","2296.870000","5090.910000","2250.000000","2087.120000","8488.640000","2521.630000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Gangapur","Gangapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Domegaon-Borgaon",1535,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,2,1
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Newarwadi",1251,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Pangri (Manatha)",772,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Sanjarpurwadi",2971,1,"0.000000","0.000000","0.750000","0.010000","0.000000","0.160000","14.740000","0.000000","0.000000","25.240000","0.340000","0.000000","5.510000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,2,4
"Chhatrapati Sambhajinagar","Nanded","Nanded","Naigaon","Naigaon","7942142","Manjram WSS (7942142)","Manjram",4704,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Rawangaon (Manatha)",1463,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Kandhar","Kandhar","7338000","Osmamnagar Shirdhon Combined WSS","Shirdhon Tanda",100,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,3,4
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Chopadi",3313,1,"0.000000","0.600000","0.000000","1.340000","0.000000","0.420000","49.790000","0.000000","18.100000","0.000000","40.520000","0.000000","12.750000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Khilarwadi",2046,1,"0.100000","0.000000","0.160000","0.000000","0.000000","0.000000","8.880000","5.030000","0.060000","7.770000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Y Mangewad",2525,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.020000","0.000000","0.010000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Pune","Pune 1","Baramati","Ambegaon","20017250","LONI BHAPKAR RRWSS","LoniBhapkar",5659,4,"2717.050000","0.000000","6315.420000","55.920000","87.160000","2566.140000","46975.040000","48012.810000","0.000000","111599.530000","988.160000","1540.240000","45346.170000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Burangewadi",4570,1,"0.460000","0.000000","0.080000","0.000000","0.000000","0.000000","0.000000","10.160000","0.000000","1.760000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Satara","Phaltan","Phaltan","20027892","RR Girvi WSS","Bhadali Bk",787,1,"0.000000","0.040000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.950000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Gaudwadi",1508,1,"1.420000","1.050000","1.790000","2.770000","1.060000","0.930000","73.410000","94.030000","69.390000","118.680000","184.020000","70.440000","61.610000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","MJP Works Division No. 2 , Pune","Pune","Mulshi","20022133","Peth RR","Paragaon",4195,5,"0.190000","0.000000","0.160000","0.000000","0.020000","0.090000","7.170000","4.640000","0.000000","3.920000","0.000000","0.510000","2.030000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Sangli","Solapur","Solapur","Mangalvedhe","20033593","Andhalgaon and 3 villages","LAXMIDHAHIWADI",7253,2,"0.900000","0.750000","0.730000","0.630000","0.950000","1.220000","12.840000","12.350000","10.360000","10.030000","8.710000","13.040000","16.800000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Javala",1703,2,"2.900000","3.320000","2.540000","3.110000","2.750000","2.580000","192.190000","170.000000","194.700000","148.920000","182.380000","161.600000","151.340000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,3,4
"Pune","Sangli","Solapur","Solapur","Mangalvedhe","20033593","Andhalgaon and 3 villages","CHOKAMELA",7934,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Gayghvan",1603,1,"1.280000","0.960000","0.820000","0.810000","0.100000","0.120000","65.730000","79.890000","59.860000","51.330000","50.620000","6.340000","7.560000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Pune","Satara","Phaltan","Phaltan","20027892","RR Girvi WSS","Tirakwadi",1013,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.010000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Satara","Phaltan","Phaltan","20027892","RR Girvi WSS","Sonwadi (Bk)",1100,1,"0.730000","0.040000","0.000000","0.180000","0.000000","0.000000","14.670000","66.500000","3.370000","0.000000","15.970000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,5,2
"Pune","Pune","Satara","Phaltan","Phaltan","20027892","RR Girvi WSS","Bhadali Gouthan",1230,1,"1.000000","0.000000","0.000000","0.860000","0.160000","0.370000","29.930000","81.280000","0.000000","0.000000","69.750000","13.030000","30.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Watambare",2228,1,"1.430000","1.850000","1.830000","2.110000","1.550000","1.620000","69.840000","64.110000","82.890000","81.970000","94.820000","69.420000","72.620000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 1","Baramati","Ambegaon","20017250","LONI BHAPKAR RRWSS","Tukainagar",3819,2,"0.000000","0.280000","0.000000","0.250000","0.000000","0.230000","4.850000","0.000000","7.450000","0.000000","6.650000","0.000000","6.010000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Pune","Pune","MJP Works Division No. 2 , Pune","Pune","Mulshi","20022133","Peth RR","Thugaon",778,5,"0.250000","0.110000","0.150000","0.210000","0.450000","0.000000","64.290000","32.020000","14.690000","19.810000","27.340000","57.320000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Karandewadi",1870,2,"2.840000","2.160000","1.630000","1.790000","0.560000","1.320000","111.530000","151.660000","115.590000","87.350000","95.730000","29.980000","70.740000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",2,2,5
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Chincholi Gaon",4045,2,"1.020000","0.360000","0.980000","0.160000","0.960000","0.550000","8.730000","25.120000","8.890000","24.120000","3.930000","23.610000","13.700000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,3,0
"Pune","Sangli","Solapur","Solapur","Mohol","20029637","Penur Patkul","Penur",8755,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Chinke",6814,1,"2.680000","1.770000","1.510000","2.070000","1.420000","2.010000","37.910000","39.360000","25.910000","22.210000","30.320000","20.800000","29.450000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 1","Baramati","Ambegaon","20017250","LONI BHAPKAR RRWSS","Jagtapwasti ESR",1446,1,"0.200000","0.560000","0.010000","0.190000","0.000000","0.000000","1438.930000","13.610000","38.860000","0.500000","13.350000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Pune","Pune 1","Baramati","Ambegaon","20017250","LONI BHAPKAR RRWSS","Sayambachiwadi",1969,2,"0.000000","0.000000","0.660000","0.000000","0.000000","0.300000","22.950000","0.000000","0.000000","33.470000","0.000000","0.000000","15.220000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Pune","Pune 1","Baramati","Ambegaon","20017250","LONI BHAPKAR RRWSS","Palsi",2612,4,"1.270000","28.490000","1.120000","17.000000","0.190000","17.940000","1081.720000","48.790000","1090.550000","43.050000","650.940000","7.390000","686.840000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Pune","Pune","Pune 1","Baramati","Ambegaon","20017250","LONI BHAPKAR RRWSS","Bhilarwadi",1249,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Pune","Pune","Pune 1","Baramati","Ambegaon","20017250","LONI BHAPKAR RRWSS","Masalwadi",1446,3,"0.440000","0.370000","0.680000","0.000000","1.660000","23.540000","10.800000","30.760000","25.890000","46.890000","0.000000","114.570000","1627.700000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,4,2
"Pune","Pune","Pune 1","Baramati","Ambegaon","20017250","LONI BHAPKAR RRWSS","Jalakewadi Mudhale",475,3,"2.110000","0.550000","1.230000","1.740000","1.540000","0.620000","9736.150000","445.180000","114.800000","259.120000","365.480000","324.930000","129.580000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,4,3
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Wadegaon",6374,1,"7.170000","4.580000","9.830000","5.490000","3.580000","4.760000","112.260000","112.440000","71.870000","154.140000","86.190000","56.090000","74.680000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,1,3
"Pune","Pune","Pune 2","Baramati","Ambegaon","20018548","HOL SASTEWADI","Hol",2509,1,"0.000000","0.000000","11.160000","0.210000","0.000000","0.330000","0.000000","0.000000","0.000000","444.840000","8.210000","0.000000","13.290000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,2,3
"Pune","Pune","MJP Works Division No. 2 , Pune","Pune","Mulshi","20022133","Peth RR","Karegaon",1749,4,"0.000000","0.490000","0.000000","0.450000","0.000000","0.260000","11.580000","0.000000","27.770000","0.040000","25.600000","0.000000","14.740000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Pune","Pune","Pune 1","Baramati","Ambegaon","7942125","MURTI & 7 VILLAGES RRWSS","Moralwadi",1462,3,"0.260000","1.140000","0.150000","0.260000","0.390000","0.220000","66.760000","17.750000","78.210000","10.060000","17.810000","26.450000","14.980000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 1","Baramati","Ambegaon","7942125","MURTI & 7 VILLAGES RRWSS","Modhave",2362,2,"1.380000","0.000000","0.000000","0.000000","56.200000","0.000000","446.400000","58.610000","0.000000","0.000000","0.000000","2379.440000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Pune","Pune","Pune 1","Baramati","Ambegaon","7942125","MURTI & 7 VILLAGES RRWSS","Magarwadi",1761,1,"0.000000","0.000000","0.000000","0.000000","0.000000","27.620000","650.520000","0.000000","0.000000","0.000000","0.000000","0.000000","1568.670000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Pune","Pune 1","Baramati","Ambegaon","7942125","MURTI & 7 VILLAGES RRWSS","Murti gaonthan",1065,2,"0.000000","126.380000","1.940000","110.240000","0.850000","1.730000","6651.650000","0.000000","11866.540000","182.410000","10351.430000","79.460000","162.440000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Godasewadi",2730,1,"0.000000","0.240000","0.180000","0.020000","0.280000","0.120000","7.950000","0.000000","8.960000","6.510000","0.600000","10.400000","4.480000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Pune","Sangli","Solapur","Solapur","Mohol","20029637","Penur Patkul","Patkul",7358,3,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.380000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,1,0
"Pune","Pune","Pune 2","Pune 2","Velhe","20027541","Wangani RRWSS","Wanganichiwadi",1108,3,"0.100000","0.210000","0.000000","0.000000","0.000000","0.170000","0.000000","9.050000","19.140000","0.000000","0.000000","0.000000","15.600000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Sonanad",1492,1,"2.660000","0.000000","2.320000","0.830000","1.870000","0.760000","40.650000","178.510000","0.000000","155.470000","55.490000","125.210000","50.600000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Vazare",1954,1,"0.310000","0.110000","0.170000","0.000000","0.000000","0.460000","27.460000","15.810000","5.460000","8.820000","0.000000","0.000000","23.450000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Lonavire",3490,1,"2.280000","1.210000","0.300000","2.120000","0.870000","0.360000","16.210000","65.270000","34.560000","8.600000","60.760000","24.970000","10.300000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",2,2,5
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","shivane",4007,2,"0.540000","0.000000","0.590000","0.030000","0.510000","0.000000","0.000000","13.500000","0.000000","14.660000","0.740000","12.750000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,3,2
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Kidabisari",2657,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,2,0
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Dhayati",4586,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Kamlapur",1541,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,1,3
"Pune","Pune","MJP Works Division No. 2 , Pune","Pune","Mulshi","20022133","Peth RR","Peth",387,1,"1.740000","2.700000","1.870000","1.800000","1.740000","1.120000","490.440000","448.510000","697.470000","483.930000","466.110000","449.350000","289.620000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,1,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Rajuri",5234,1,"0.030000","0.130000","1.190000","0.990000","0.840000","0.630000","18.030000","0.660000","2.420000","22.690000","18.850000","15.980000","12.020000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,1,6
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Balwadi",2087,1,"1.000000","0.000000","0.000000","1.000000","0.000000","0.000000","18.850000","48.020000","0.020000","0.000000","48.040000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
