"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count","dashboard_url"
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Hanvantkheda",1783,3,"0.000000","0.000000","0.000000","3.010000","0.000000","0.170000","0.000000","0.000000","0.000000","0.000000","168.820000","0.000000","9.530000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,6,1,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Yavatmal%5CSub%20Division-Pusad%5CBlock-Pusad%5CScheme-20028563%20-%20Malpathar%2028%20Villages%2C%20(Reju.)%5CHanvantkheda"
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Kheirkheda",1349,1,"0.050000","0.000000","0.310000","2.640000","2.620000","2.290000","1.480000","3.710000","0.000000","22.980000","195.700000","194.220000","169.760000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",1,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Yavatmal%5CSub%20Division-Pusad%5CBlock-Pusad%5CScheme-20028563%20-%20Malpathar%2028%20Villages%2C%20(Reju.)%5CKheirkheda"
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Nanad no 2",3116,2,"0.050000","0.000000","0.310000","2.640000","2.620000","2.290000","0.640000","1.600000","0.000000","9.950000","84.720000","84.080000","73.490000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",1,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Yavatmal%5CSub%20Division-Pusad%5CBlock-Pusad%5CScheme-20028563%20-%20Malpathar%2028%20Villages%2C%20(Reju.)%5CNanad%20no%202"
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Panhala",1476,2,"0.000000","0.000000","0.000000","0.010000","0.060000","0.010000","0.000000","0.000000","0.000000","0.000000","0.680000","4.070000","0.680000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Yavatmal%5CSub%20Division-Pusad%5CBlock-Pusad%5CScheme-20028563%20-%20Malpathar%2028%20Villages%2C%20(Reju.)%5CPanhala"
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Rohada",3556,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Yavatmal%5CSub%20Division-Pusad%5CBlock-Pusad%5CScheme-20028563%20-%20Malpathar%2028%20Villages%2C%20(Reju.)%5CRohada"
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Sattarmal",802,2,"0.000000","0.000000","0.000000","0.000000","0.000000","1.050000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","130.920000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,6,1,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Yavatmal%5CSub%20Division-Pusad%5CBlock-Pusad%5CScheme-20028563%20-%20Malpathar%2028%20Villages%2C%20(Reju.)%5CSattarmal"
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Vasantwadi",1599,2,"0.000000","0.000000","0.000000","53.450000","0.360000","18.880000","0.000000","0.000000","0.000000","0.000000","3342.710000","22.510000","1180.740000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,2,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Yavatmal%5CSub%20Division-Pusad%5CBlock-Pusad%5CScheme-20028563%20-%20Malpathar%2028%20Villages%2C%20(Reju.)%5CVasantwadi"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Alegaon",422,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CAlegaon"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Alewadi",800,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CAlewadi"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Balegaon",1353,1,"166.100000","0.000000","0.000000","248.330000","39.650000","0.000000","17356.980000","12276.420000","0.000000","0.000000","18354.030000","2930.760000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,3,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CBalegaon"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Danori",1296,2,"0.890000","1.560000","0.000000","0.000000","0.000000","3.100000","0.000000","68.670000","120.000000","0.000000","0.000000","0.000000","239.200000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CDanori"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Deori",2560,1,"0.000000","5.430000","62.490000","25.840000","0.000000","7.810000","34.770000","0.000000","212.110000","2441.110000","1009.290000","0.000000","305.080000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,3,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CDeori"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Dinoda",1491,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CDinoda"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Garsoli",288,1,"2.850000","0.000000","0.000000","0.000000","0.000000","0.000000","802.080000","990.930000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,2,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CGarsoli"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Jaulka",1312,1,"4.510000","5.490000","0.000000","0.000000","0.040000","1.840000","10.670000","343.380000","418.600000","0.000000","0.000000","3.050000","140.240000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CJaulka"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Karatwadi",1682,1,"0.000000","1.260000","0.280000","1.990000","0.000000","0.000000","0.590000","0.000000","74.910000","16.650000","118.310000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,2,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CKaratwadi"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Kawasa Bk.",1298,3,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CKawasa%20Bk."
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Keliweli (New)",3676,1,"0.010000","0.000000","0.500000","0.000000","1.150000","1.140000","0.000000","0.270000","0.000000","13.600000","0.000000","31.280000","31.010000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CKeliweli%20(New)"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Khaparwadi Bk.",420,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CKhaparwadi%20Bk."
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Khaparwadi Kh.",229,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CKhaparwadi%20Kh."
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Lotkhed",1143,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.650000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","57.050000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,6,1,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CLotkhed"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Maroda",1148,1,"0.000000","0.000000","0.000000","0.010000","0.000000","0.080000","0.000000","0.000000","0.000000","0.000000","0.870000","0.000000","6.970000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CMaroda"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Mundgaon",7199,2,"92.510000","423.620000","37.380000","72.490000","143.560000","62.030000","7863.180000","1285.040000","5884.430000","519.240000","1006.950000","1994.170000","861.650000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CMundgaon"
"Amravati","Akola","Akola","Akola","Telhara","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Ner",1646,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Telhara%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CNer"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Nijampur",712,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CNijampur"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Palsod",2116,3,"0.220000","0.000000","0.050000","0.540000","0.000000","0.520000","18.270000","10.460000","0.060000","2.520000","25.740000","0.000000","24.600000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",1,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CPalsod"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Panori",535,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CPanori"
"Amravati","Akola","Akola","Akola","Akola","20028565","Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola","Patsul",972,1,"0.000000","3.400000","0.060000","0.000000","0.000000","2.960000","0.000000","0.000000","349.790000","6.170000","0.000000","0.000000","304.530000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,2,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Akola%5CDivision-Akola%5CSub%20Division-Akola%5CBlock-Akola%5CScheme-20028565%20-%20Akot%2084%20VRRWSS%20Tq.%20Akola%2C%20Akot%20%26%20Telhara%20Dist.%20Akola%5CPatsul"
